"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
-105.497952998618,-100.468661645758,-95.4393702928982,-90.4100789400384,-85.3807875871785,-80.3514962343186,-75.3222048814587,-70.2929135285988,-65.2636221757389,-60.2343308228791,-55.2050394700192,-50.1757481171593,-45.1464567642994,-40.1171654114395,-35.0878740585796,-30.0585827057198,-25.0292913528599
-104.972520187901,-99.3270778239068,-93.6816354599126,-88.0361930959185,-82.3907507319243,-76.7453083679301,-71.0998660039359,-65.4544236399418,-59.8089812759476,-54.1635389119534,-48.5180965479592,-42.8726541839651,-37.2272118199709,-31.5817694559767,-25.9363270919825,-20.2908847279884,-14.6454423639942
-106.608081985455,-101.866430103958,-97.1247782224603,-92.3831263409629,-87.6414744594656,-82.8998225779682,-78.1581706964709,-73.4165188149735,-68.6748669334762,-63.9332150519788,-59.1915631704815,-54.4499112889841,-49.7082594074868,-44.9666075259894,-40.2249556444921,-35.4833037629947,-30.7416518814974
-106.080956497018,-100.60560611484,-95.1302557326629,-89.6549053504854,-84.1795549683079,-78.7042045861304,-73.2288542039528,-67.7535038217753,-62.2781534395978,-56.8028030574202,-51.3274526752427,-45.8521022930652,-40.3767519108876,-34.9014015287101,-29.4260511465326,-23.9507007643551,-18.4753503821775
-92.2412117274947,-85.5211404494068,-78.8010691713188,-72.0809978932309,-65.360926615143,-58.6408553370551,-51.9207840589672,-45.2007127808792,-38.4806415027913,-31.7605702247034,-25.0404989466155,-18.3204276685275,-11.6003563904396,-4.8802851123517,1.83978616573623,8.55985744382415,15.2799287219121
-101.876785113826,-97.3546212836009,-92.8324574533759,-88.3102936231508,-83.7881297929258,-79.2659659627007,-74.7438021324757,-70.2216383022506,-65.6994744720255,-61.1773106418005,-56.6551468115754,-52.1329829813504,-47.6108191511253,-43.0886553209002,-38.5664914906752,-34.0443276604501,-29.5221638302251
-102.4114607683,-98.0343160172235,-93.6571712661471,-89.2800265150706,-84.9028817639941,-80.5257370129177,-76.1485922618412,-71.7714475107647,-67.3943027596882,-63.0171580086118,-58.6400132575353,-54.2628685064588,-49.8857237553824,-45.5085790043059,-41.1314342532294,-36.7542895021529,-32.3771447510765
-90.1114121823828,-83.5460349951838,-76.9806578079848,-70.4152806207858,-63.8499034335868,-57.2845262463879,-50.7191490591889,-44.1537718719899,-37.5883946847909,-31.0230174975919,-24.4576403103929,-17.8922631231939,-11.3268859359949,-4.76150874879595,1.80386843840303,8.36924562560202,14.934622812801
-90.6433504046815,-83.8702121455826,-77.0970738864837,-70.3239356273848,-63.5507973682858,-56.7776591091869,-50.004520850088,-43.2313825909891,-36.4582443318902,-29.6851060727913,-22.9119678136924,-16.1388295545935,-9.36569129549456,-2.59255303639565,4.18058522270326,10.9537234818022,17.7268617409011
-82.567228898504,-76.2985683750626,-70.0299078516212,-63.7612473281798,-57.4925868047383,-51.2239262812969,-44.9552657578555,-38.6866052344141,-32.4179447109727,-26.1492841875313,-19.8806236640899,-13.6119631406485,-7.34330261720706,-1.07464209376565,5.19401842967576,11.4626789531172,17.7313394765586
-82.0390312960409,-75.7426176903914,-69.446204084742,-63.1497904790925,-56.853376873443,-50.5569632677936,-44.2605496621441,-37.9641360564947,-31.6677224508452,-25.3713088451957,-19.0748952395463,-12.7784816338968,-6.48206802824732,-0.18565442259786,6.1107591830516,12.4071727887011,18.7035863943505
-94.3751200055459,-87.5883482405138,-80.8015764754817,-74.0148047104496,-67.2280329454175,-60.4412611803853,-53.6544894153532,-46.8677176503211,-40.080945885289,-33.2941741202569,-26.5074023552248,-19.7206305901927,-12.9338588251606,-6.14708706012845,0.639684704903665,7.42645646993578,14.2132282349679
-81.5117758379939,-74.7757890239942,-68.0398022099946,-61.303815395995,-54.5678285819953,-47.8318417679957,-41.0958549539961,-34.3598681399964,-27.6238813259968,-20.8878945119971,-14.1519076979975,-7.41592088399785,-0.679934069998204,6.05605274400144,12.7920395580011,19.5280263720007,26.2640131860004
-89.579874811997,-83.4575292348207,-77.3351836576444,-71.2128380804681,-65.0904925032918,-58.9681469261155,-52.8458013489392,-46.7234557717629,-40.6011101945867,-34.4787646174103,-28.3564190402341,-22.2340734630578,-16.1117278858815,-9.98938230870518,-3.86703673152888,2.25530884564741,8.37765442282371
-84.7547118773268,-78.5926700021899,-72.4306281270531,-66.2685862519162,-60.1065443767793,-53.9445025016424,-47.7824606265056,-41.6204187513687,-35.4583768762318,-29.296335001095,-23.1342931259581,-16.9722512508212,-10.8102093756844,-4.64816750054748,1.51387437458939,7.67591624972626,13.8379581248631
-85.284073698849,-79.3850105400932,-73.4859473813374,-67.5868842225815,-61.6878210638257,-55.7887579050699,-49.8896947463141,-43.9906315875582,-38.0915684288024,-32.1925052700466,-26.2934421112908,-20.3943789525349,-14.4953157937791,-8.59625263502329,-2.69718947626747,3.20187368248835,9.10093684124418
-108.636113969879,-103.451636677533,-98.2671593851874,-93.0826820928415,-87.8982048004957,-82.7137275081499,-77.5292502158041,-72.3447729234582,-67.1602956311124,-61.9758183387666,-56.7913410464208,-51.6068637540749,-46.4223864617291,-41.2379091693833,-36.0534318770375,-30.8689545846916,-25.6844772923458
-108.11497071786,-102.461148910927,-96.8073271039941,-91.1535052970612,-85.4996834901282,-79.8458616831953,-74.1920398762624,-68.5382180693294,-62.8843962623965,-57.2305744554635,-51.5767526485306,-45.9229308415977,-40.2691090346647,-34.6152872277318,-28.9614654207988,-23.3076436138659,-17.6538218069329
-108.709140659782,-103.961544150383,-99.2139476409841,-94.4663511315852,-89.7187546221862,-84.9711581127873,-80.2235616033884,-75.4759650939894,-70.7283685845905,-65.9807720751915,-61.2331755657926,-56.4855790563936,-51.7379825469947,-46.9903860375958,-42.2427895281968,-37.4951930187979,-32.7475965093989
-108.185059016375,-103.321232015412,-98.4574050144485,-93.5935780134853,-88.7297510125221,-83.8659240115588,-79.0020970105956,-74.1382700096324,-69.2744430086691,-64.4106160077059,-59.5467890067426,-54.6829620057794,-49.8191350048162,-44.9553080038529,-40.0914810028897,-35.2276540019265,-30.3638270009632
-108.255958077306,-103.799725249229,-99.3434924211524,-94.8872595930755,-90.4310267649987,-85.9747939369219,-81.5185611088451,-77.0623282807682,-72.6060954526914,-68.1498626246146,-63.6936297965378,-59.2373969684609,-54.7811641403841,-50.3249313123073,-45.8686984842305,-41.4124656561536,-36.9562328280768
-84.2261104413766,-77.9186921801192,-71.6112739188617,-65.3038556576043,-58.9964373963468,-52.6890191350894,-46.3816008738319,-40.0741826125745,-33.766764351317,-27.4593460900596,-21.1519278288021,-14.8445095675447,-8.53709130628723,-2.22967304502979,4.07774521622766,10.3851634774851,16.6925817387426
-83.6983031861295,-76.9513441751807,-70.2043851642319,-63.4574261532831,-56.7104671423343,-49.9635081313855,-43.2165491204367,-36.4695901094879,-29.7226310985391,-22.9756720875904,-16.2287130766416,-9.48175406569277,-2.73479505474397,4.01216395620482,10.7591229671536,17.5060819781024,24.2530409890512
-80.9854951499135,-74.3098777881539,-67.6342604263943,-60.9586430646346,-54.283025702875,-47.6074083411154,-40.9317909793558,-34.2561736175962,-27.5805562558366,-20.9049388940769,-14.2293215323173,-7.55370417055771,-0.878086808798091,5.79753055296153,12.4731479147211,19.1487652764808,25.8243826382404
-80.460221477218,-73.3449143314993,-66.2296071857806,-59.1143000400619,-51.9989928943432,-44.8836857486245,-37.7683786029058,-30.6530714571871,-23.5377643114684,-16.4224571657496,-9.30715002003094,-2.19184287431224,4.92346427140647,12.0387714171252,19.1540785628439,26.2693857085626,33.3846928542813
-87.9880230132926,-81.7534334242754,-75.5188438352582,-69.284254246241,-63.0496646572238,-56.8150750682065,-50.5804854791893,-44.3458958901721,-38.1113063011549,-31.8767167121377,-25.6421271231205,-19.4075375341033,-13.1729479450861,-6.93835835606885,-0.703768767051638,5.53082082196558,11.7654104109828
-85.8141618139284,-80.0015640601679,-74.1889663064074,-68.3763685526469,-62.5637707988864,-56.7511730451259,-50.9385752913654,-45.1259775376049,-39.3133797838444,-33.5007820300839,-27.6881842763235,-21.875586522563,-16.0629887688025,-10.250391015042,-4.43779326128148,1.37480449247901,7.18740224623951
-85.8733042927498,-79.2042863931763,-72.5352684936028,-65.8662505940292,-59.1972326944557,-52.5282147948822,-45.8591968953087,-39.1901789957352,-32.5211610961616,-25.8521431965881,-19.1831252970146,-12.5141073974411,-5.84508949786758,0.823928401705928,7.49294630127945,14.161964200853,20.8309821004265
-91.1756537061956,-84.4594387823017,-77.7432238584079,-71.027008934514,-64.3107940106202,-57.5945790867263,-50.8783641628325,-44.1621492389386,-37.4459343150447,-30.7297193911509,-24.013504467257,-17.2972895433632,-10.5810746194693,-3.86485969557544,2.85135522831842,9.56757015221228,16.2837850761061
-86.9294406062415,-79.7571205705802,-72.584800534919,-65.4124804992577,-58.2401604635964,-51.0678404279352,-43.8955203922739,-36.7232003566127,-29.5508803209514,-22.3785602852901,-15.2062402496289,-8.03392021396759,-0.861600178306322,6.31071985735494,13.4830398930162,20.6553599286775,27.8276799643387
-107.070325752442,-101.301483061122,-95.5326403698018,-89.7637976784817,-83.9949549871615,-78.2261122958414,-72.4572696045213,-66.6884269132012,-60.9195842218811,-55.1507415305609,-49.3818988392408,-43.6130561479207,-37.8442134566006,-32.0753707652805,-26.3065280739604,-20.5376853826402,-14.7688426913201
-107.134496564953,-102.33246735525,-97.5304381455468,-92.7284089358436,-87.9263797261405,-83.1243505164374,-78.3223213067343,-73.5202920970312,-68.7182628873281,-63.9162336776249,-59.1142044679218,-54.3121752582187,-49.5101460485156,-44.7081168388125,-39.9060876291094,-35.1040584194062,-30.3020292097031
-81.5956806333095,-74.3547582431148,-67.1138358529201,-59.8729134627255,-52.6319910725308,-45.3910686823361,-38.1501462921414,-30.9092239019468,-23.6683015117521,-16.4273791215574,-9.18645673136273,-1.94553434116806,5.29538804902662,12.5363104392213,19.777232829416,27.0181552196106,34.2590776098053
-93.8539441274711,-86.3331238846787,-78.8123036418863,-71.2914833990938,-63.7706631563014,-56.249842913509,-48.7290226707166,-41.2082024279242,-33.6873821851318,-26.1665619423393,-18.6457416995469,-11.1249214567545,-3.60410121396209,3.91671902883033,11.4375392716227,18.9583595144152,26.4791797572076
-93.3234580394954,-86.5985487430545,-79.8736394466136,-73.1487301501727,-66.4238208537318,-59.6989115572909,-52.97400226085,-46.2490929644091,-39.5241836679682,-32.7992743715272,-26.0743650750863,-19.3494557786454,-12.6245464822045,-5.89963718576362,0.825272110677279,7.55018140711819,14.2750907035591
-79.9359866748708,-72.0868109881137,-64.2376353013566,-56.3884596145995,-48.5392839278424,-40.6901082410853,-32.8409325543282,-24.9917568675711,-17.142581180814,-9.29340549405685,-1.44422980729974,6.40494587945736,14.2541215662145,22.1032972529716,29.9524729397287,37.8016486264858,45.6508243132429
-91.2036814620616,-84.1034649054697,-77.0032483488779,-69.903031792286,-62.8028152356942,-55.7025986791023,-48.6023821225104,-41.5021655659186,-34.4019490093267,-27.3017324527349,-20.201515896143,-13.1012993395512,-6.00108278295929,1.09913377363257,8.19935033022442,15.2995668868163,22.3997834434081
-90.6744572486816,-83.6641950575827,-76.6539328664838,-69.6436706753848,-62.6334084842859,-55.623146293187,-48.6128841020881,-41.6026219109892,-34.5923597198903,-27.5820975287913,-20.5718353376924,-13.5615731465935,-6.55131095549459,0.458951235604328,7.46921342670325,14.4794756178022,21.4897378089011
-87.4584433120795,-80.9020642937219,-74.3456852753643,-67.7893062570066,-61.232927238649,-54.6765482202914,-48.1201692019338,-41.5637901835762,-35.0074111652186,-28.4510321468609,-21.8946531285033,-15.3382741101457,-8.78189509178809,-2.22551607343047,4.33086294492715,10.8872419632848,17.4436209816424
-95.4461304412005,-88.4787110034828,-81.5112915657651,-74.5438721280475,-67.5764526903298,-60.6090332526121,-53.6416138148944,-46.6741943771768,-39.7067749394591,-32.7393555017414,-25.7719360640237,-18.8045166263061,-11.8370971885884,-4.86967775087071,2.09774168684697,9.06516112456465,16.0325805622823
-94.9153162249294,-88.15559174111,-81.3958672572906,-74.6361427734713,-67.8764182896519,-61.1166938058325,-54.3569693220131,-47.5972448381938,-40.8375203543744,-34.077795870555,-27.3180713867356,-20.5583469029163,-13.7986224190969,-7.03889793527751,-0.279173451458131,6.48055103236125,13.2402755161806
-91.7332291403773,-84.3371568380022,-76.941084535627,-69.5450122332519,-62.1489399308768,-54.7528676285016,-47.3567953261265,-39.9607230237514,-32.5646507213762,-25.1685784190011,-17.7725061166259,-10.3764338142508,-2.98036151187568,4.41571079049946,11.8117830928746,19.2078553952497,26.6039276976249
-91.708286165639,-85.0195634500132,-78.3308407343873,-71.6421180187615,-64.9533953031357,-58.2646725875099,-51.5759498718841,-44.8872271562582,-38.1985044406324,-31.5097817250066,-24.8210590093808,-18.1323362937549,-11.4436135781291,-4.7548908625033,1.93383185312253,8.62255456874835,15.3112772843742
-83.1713235925025,-76.5730104400024,-69.9746972875022,-63.3763841350021,-56.7780709825019,-50.1797578300018,-43.5814446775016,-36.9831315250015,-30.3848183725013,-23.7865052200012,-17.188192067501,-10.5898789150009,-3.99156576250073,2.60674738999941,9.20506054249956,15.8033736949997,22.4016868474999
-98.6305452781486,-92.7111014382575,-86.7916575983664,-80.8722137584753,-74.9527699185842,-69.0333260786931,-63.113882238802,-57.1944383989109,-51.2749945590199,-45.3555507191288,-39.4361068792377,-33.5166630393466,-27.5972191994555,-21.6777753595644,-15.7583315196733,-9.83888767978219,-3.91944383989109
-98.1000451736606,-91.5647483987394,-85.0294516238182,-78.494154848897,-71.9588580739757,-65.4235612990545,-58.8882645241333,-52.3529677492121,-45.8176709742909,-39.2823741993697,-32.7470774244485,-26.2117806495273,-19.6764838746061,-13.1411870996848,-6.60589032476364,-0.0705935498424228,6.46470322507879
-97.5694029127453,-91.0653203884662,-84.561237864187,-78.0571553399079,-71.5530728156288,-65.0489902913496,-58.5449077670705,-52.0408252427914,-45.5367427185122,-39.0326601942331,-32.5285776699539,-26.0244951456748,-19.5204126213957,-13.0163300971165,-6.51224757283741,-0.00816504855827027,6.49591747572086
-97.0386543742255,-89.9775570580946,-82.9164597419637,-75.8553624258328,-68.7942651097019,-61.7331677935709,-54.67207047744,-47.6109731613091,-40.5498758451782,-33.4887785290473,-26.4276812129164,-19.3665838967855,-12.3054865806546,-5.24438926452365,1.81670805160726,8.87780536773818,15.9389026838691
-96.5078354800844,-89.7426686871382,-82.9775018941921,-76.212335101246,-69.4471683082998,-62.6820015153537,-55.9168347224076,-49.1516679294614,-42.3865011365153,-35.6213343435691,-28.856167550623,-22.0910007576769,-15.3258339647307,-8.56066717178456,-1.79550037883843,4.96966641410772,11.7348332070539
-88.5614989050585,-82.1755283812315,-75.7895578574045,-69.4035873335776,-63.0176168097506,-56.6316462859237,-50.2456757620967,-43.8597052382697,-37.4737347144427,-31.0877641906158,-24.7017936667888,-18.3158231429618,-11.9298526191349,-5.54388209530788,0.842088428519085,7.22805895234606,13.614029476173
-88.0344185046213,-81.4441585925848,-74.8538986805482,-68.2636387685117,-61.6733788564751,-55.0831189444386,-48.492859032402,-41.9025991203655,-35.3123392083289,-28.7220792962924,-22.1318193842558,-15.5415594722193,-8.95129956018274,-2.36103964814619,4.22922026389036,10.8194801759269,17.4097400879634
-88.5181448897377,-82.2523716609296,-75.9865984321215,-69.7208252033134,-63.4550519745053,-57.1892787456972,-50.9235055168891,-44.657732288081,-38.3919590592729,-32.1261858304648,-25.8604126016567,-19.5946393728486,-13.3288661440405,-7.0630929152324,-0.797319686424302,5.4684535423838,11.7342267711919
-104.446489212156,-98.1555192584998,-91.8645493048435,-85.5735793511873,-79.282609397531,-72.9916394438748,-66.7006694902186,-60.4096995365623,-54.1187295829061,-47.8277596292499,-41.5367896755936,-35.2458197219374,-28.9548497682812,-22.6638798146249,-16.3729098609687,-10.0819399073125,-3.79096995365623
-104.495654300101,-99.2312040471539,-93.9667537942068,-88.7023035412596,-83.4378532883125,-78.1734030353654,-72.9089527824183,-67.6445025294712,-62.3800522765241,-57.1156020235769,-51.8511517706298,-46.5867015176827,-41.3222512647356,-36.0578010117885,-30.7933507588414,-25.5289005058942,-20.2644502529471
-99.6909758054749,-93.1797419345646,-86.6685080636543,-80.157274192744,-73.6460403218337,-67.1348064509235,-60.6235725800132,-54.1123387091029,-47.6011048381926,-41.0898709672823,-34.578637096372,-28.0674032254617,-21.5561693545514,-15.0449354836412,-8.53370161273087,-2.02246774182058,4.48876612908971
-99.1608674050767,-92.7984634400722,-86.4360594750677,-80.0736555100632,-73.7112515450586,-67.3488475800542,-60.9864436150496,-54.6240396500451,-48.2616356850406,-41.8992317200361,-35.5368277550316,-29.1744237900271,-22.8120198250226,-16.449615860018,-10.0872118950135,-3.72480793000902,2.63759603499549
